ID,"PAX Type",Airport,Year,Month,Passengers,IATA,ICAO,"Airport Type"
699,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",PORTBLAIR,2016,OCT,0,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
700,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",IMPHAL,2016,OCT,0,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
701,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS","DELHI (DIAL)",2016,OCT,1244873,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
702,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS","MUMBAI (MIAL)",2016,OCT,954001,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
703,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",AURANGABAD,2016,OCT,0,IXU,VAAU,"8 CUSTOM AIRPORTS"
704,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",GAYA,2016,OCT,15393,GAY,VEGY,"8 CUSTOM AIRPORTS"
727,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",CHENNAI,2016,OCT,1084052,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
728,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",KOLKATA,2016,OCT,1214107,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
729,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",AHMEDABAD,2016,OCT,440552,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
730,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",GOA,2016,OCT,482432,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
731,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",LUCKNOW,2016,OCT,278566,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
732,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",TRIVANDRUM,2016,OCT,127392,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
733,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",GUWAHATI,2016,OCT,330620,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
734,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",JAIPUR,2016,OCT,277988,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
735,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",CALICUT,2016,OCT,35409,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
736,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",BHUBANESWAR,2016,OCT,211539,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
737,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",COIMBATORE,2016,OCT,156709,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
738,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",SRINAGAR,2016,OCT,143251,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
739,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",VARANASI,2016,OCT,156610,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
740,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",MANGALORE,2016,OCT,79795,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
741,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",AMRITSAR,2016,OCT,91706,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
742,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",TRICHY,2016,OCT,14126,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
743,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",PORTBLAIR,2016,OCT,112997,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
744,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",IMPHAL,2016,OCT,73477,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
745,"ANNEXURE-IIIB
DOMESTIC PASSENGERS","DELHI (DIAL)",2016,OCT,3478193,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
746,"ANNEXURE-IIIB
DOMESTIC PASSENGERS","MUMBAI (MIAL)",2016,OCT,2636181,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
747,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",AURANGABAD,2016,OCT,24689,IXU,VAAU,"8 CUSTOM AIRPORTS"
748,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",GAYA,2016,OCT,6437,GAY,VEGY,"8 CUSTOM AIRPORTS"
2217,"DOMESTIC PASSENGERS",BANGALORE,2016,NOV,1729088,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
2218,"DOMESTIC PASSENGERS",HYDERABAD,2016,NOV,1022839,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
2219,"DOMESTIC PASSENGERS",COCHIN,2016,NOV,355452,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
2220,"DOMESTIC PASSENGERS",NAGPUR,2016,NOV,170061,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
2221,"DOMESTIC PASSENGERS",PUNE,2016,NOV,560130,,,AUTO-ADDED
2222,"DOMESTIC PASSENGERS",VISAKHAPATNAM,2016,NOV,195326,,,AUTO-ADDED
2223,"DOMESTIC PASSENGERS",PATNA,2016,NOV,215068,,,AUTO-ADDED
2224,"DOMESTIC PASSENGERS","CHANDIGARH  (JV AIRPOR",2016,NOV,159968,,,AUTO-ADDED
2225,"DOMESTIC PASSENGERS",BAGDOGRA,2016,NOV,130530,,,AUTO-ADDED
2226,"DOMESTIC PASSENGERS",MADURAI,2016,NOV,55656,,,AUTO-ADDED
2227,"DOMESTIC PASSENGERS",INDORE,2016,NOV,147954,,,AUTO-ADDED
2228,"DOMESTIC PASSENGERS",RAIPUR,2016,NOV,119351,,,AUTO-ADDED
2229,"DOMESTIC PASSENGERS",AGARTALA,2016,NOV,97543,,,AUTO-ADDED
2230,"DOMESTIC PASSENGERS",JAMMU,2016,NOV,96673,,,AUTO-ADDED
2231,"DOMESTIC PASSENGERS",VADODARA,2016,NOV,88655,,,AUTO-ADDED
2232,"DOMESTIC PASSENGERS",UDAIPUR,2016,NOV,100419,,,AUTO-ADDED
2233,"DOMESTIC PASSENGERS",RANCHI,2016,NOV,97512,,,AUTO-ADDED
2234,"DOMESTIC PASSENGERS",DEHRADUN,2016,NOV,80485,,,AUTO-ADDED
2235,"DOMESTIC PASSENGERS",BHOPAL,2016,NOV,51077,,,AUTO-ADDED
2236,"DOMESTIC PASSENGERS",VIJAYAWADA,2016,NOV,56645,,,AUTO-ADDED
2237,"DOMESTIC PASSENGERS",LEH,2016,NOV,26706,,,AUTO-ADDED
2238,"DOMESTIC PASSENGERS",TIRUPATI,2016,NOV,36713,,,AUTO-ADDED
2239,"DOMESTIC PASSENGERS",RAJKOT,2016,NOV,32059,,,AUTO-ADDED
2240,"DOMESTIC PASSENGERS",JODHPUR,2016,NOV,33247,,,AUTO-ADDED
2241,"DOMESTIC PASSENGERS",DIBRUGARH,2016,NOV,26220,,,AUTO-ADDED
2242,"DOMESTIC PASSENGERS",RAJAHMUNDRY,2016,NOV,24327,,,AUTO-ADDED
2243,"DOMESTIC PASSENGERS",SILCHAR,2016,NOV,20861,,,AUTO-ADDED
2244,"DOMESTIC PASSENGERS",SURAT,2016,NOV,15194,,,AUTO-ADDED
2245,"DOMESTIC PASSENGERS",BHUJ,2016,NOV,15793,,,AUTO-ADDED
2246,"DOMESTIC PASSENGERS",JUHU,2016,NOV,15090,,,AUTO-ADDED
2247,"DOMESTIC PASSENGERS",JABALPUR,2016,NOV,13309,,,AUTO-ADDED
2248,"DOMESTIC PASSENGERS",DIMAPUR,2016,NOV,11957,,,AUTO-ADDED
2249,"DOMESTIC PASSENGERS",GUGGAL,2016,NOV,7517,,,AUTO-ADDED
2250,"DOMESTIC PASSENGERS",TUTICORIN,2016,NOV,7836,,,AUTO-ADDED
2251,"DOMESTIC PASSENGERS",BELGAUM,2016,NOV,6439,,,AUTO-ADDED
2252,"DOMESTIC PASSENGERS",JAMNAGAR,2016,NOV,4713,,,AUTO-ADDED
2253,"DOMESTIC PASSENGERS",KHAJURAHO,2016,NOV,8415,,,AUTO-ADDED
2254,"DOMESTIC PASSENGERS",JORHAT,2016,NOV,5250,,,AUTO-ADDED
2255,"DOMESTIC PASSENGERS",GORAKHPUR,2016,NOV,8808,,,AUTO-ADDED
2256,"DOMESTIC PASSENGERS",ALLAHABAD,2016,NOV,5118,,,AUTO-ADDED
2257,"DOMESTIC PASSENGERS",AGATTI,2016,NOV,2318,,,AUTO-ADDED
2258,"DOMESTIC PASSENGERS",HUBLI,2016,NOV,1501,,,AUTO-ADDED
2259,"DOMESTIC PASSENGERS",BHUNTAR,2016,NOV,2048,,,AUTO-ADDED
2260,"DOMESTIC PASSENGERS",BHAVNAGAR,2016,NOV,2861,,,AUTO-ADDED
2261,"DOMESTIC PASSENGERS",DIU,2016,NOV,1017,,,AUTO-ADDED
2262,"DOMESTIC PASSENGERS",GWALIOR,2016,NOV,1549,,,AUTO-ADDED
2263,"DOMESTIC PASSENGERS",BARAPANI,2016,NOV,1214,,,AUTO-ADDED
2264,"DOMESTIC PASSENGERS",PANTNAGAR,2016,NOV,1578,,,AUTO-ADDED
2265,"DOMESTIC PASSENGERS",LAKHIMPUR,2016,NOV,945,,,AUTO-ADDED
2266,"DOMESTIC PASSENGERS",AGRA,2016,NOV,1649,,,AUTO-ADDED
2267,"DOMESTIC PASSENGERS",TEZPUR,2016,NOV,546,,,AUTO-ADDED
2268,"DOMESTIC PASSENGERS",BHATINDA,2016,NOV,0,,,AUTO-ADDED
2269,"DOMESTIC PASSENGERS",PORBANDAR,2016,NOV,168,,,AUTO-ADDED
2270,"DOMESTIC PASSENGERS",KANPUR,2016,NOV,40,,,AUTO-ADDED
2271,"DOMESTIC PASSENGERS",CUDDAPAH,2016,NOV,270,,,AUTO-ADDED
2272,"DOMESTIC PASSENGERS",BIKANER,2016,NOV,39,,,AUTO-ADDED
2273,"DOMESTIC PASSENGERS",JAISALMER,2016,NOV,0,,,AUTO-ADDED
2274,"DOMESTIC PASSENGERS",LUDHIANA,2016,NOV,9,,,AUTO-ADDED
2275,"DOMESTIC PASSENGERS",KOLHAPUR,2016,NOV,0,,,AUTO-ADDED
2276,"DOMESTIC PASSENGERS",SHIMLA,2016,NOV,0,,,AUTO-ADDED
2277,"DOMESTIC PASSENGERS",LENGPUI,2016,NOV,22641,,,AUTO-ADDED
2278,"DOMESTIC PASSENGERS",DURGAPUR,2016,NOV,0,,,AUTO-ADDED
2279,"DOMESTIC PASSENGERS",NANDED,2016,NOV,0,,,AUTO-ADDED
2280,"DOMESTIC PASSENGERS",MUNDRA,2016,NOV,0,,,AUTO-ADDED
2450,"DOMESTIC PASSENGERS","OTHER AIRPORTS",2016,Nov,0,,,AUTO-ADDED
2638,"INTERNATIONAL PASSENGERS","(D) 48 DOMESTIC AIRPORTS",2016,Nov,337,,,AUTO-ADDED
2639,"INTERNATIONAL PASSENGERS","(E) STATE GOVT. / PVT AIRPORTS",2016,Nov,0,,,AUTO-ADDED
2640,"INTERNATIONAL PASSENGERS","(F) OTHER AIRPORTS",2016,Nov,0,,,AUTO-ADDED
375,"INTERNATIONAL PASSENGERS",CHENNAI,2016,NOV,413521,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
376,"INTERNATIONAL PASSENGERS",KOLKATA,2016,NOV,168789,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
377,"INTERNATIONAL PASSENGERS",AHMEDABAD,2016,NOV,150300,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
378,"INTERNATIONAL PASSENGERS",GOA,2016,NOV,99383,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
379,"INTERNATIONAL PASSENGERS",LUCKNOW,2016,NOV,52914,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
380,"INTERNATIONAL PASSENGERS",TRIVANDRUM,2016,NOV,174844,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
381,"INTERNATIONAL PASSENGERS",GUWAHATI,2016,NOV,1717,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
382,"INTERNATIONAL PASSENGERS",JAIPUR,2016,NOV,40322,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
383,"INTERNATIONAL PASSENGERS",CALICUT,2016,NOV,177275,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
384,"INTERNATIONAL PASSENGERS",BHUBANESWAR,2016,NOV,2181,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
385,"INTERNATIONAL PASSENGERS",COIMBATORE,2016,NOV,11804,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
386,"INTERNATIONAL PASSENGERS",SRINAGAR,2016,NOV,0,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
387,"INTERNATIONAL PASSENGERS",VARANASI,2016,NOV,20159,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
388,"INTERNATIONAL PASSENGERS",MANGALORE,2016,NOV,53964,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
389,"INTERNATIONAL PASSENGERS",AMRITSAR,2016,NOV,48939,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
390,"INTERNATIONAL PASSENGERS",TRICHY,2016,NOV,96929,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
391,"INTERNATIONAL PASSENGERS",PORTBLAIR,2016,NOV,0,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
392,"INTERNATIONAL PASSENGERS",IMPHAL,2016,NOV,157,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
393,"INTERNATIONAL PASSENGERS","DELHI (DIAL)",2016,NOV,1335652,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
394,"INTERNATIONAL PASSENGERS","MUMBAI (MIAL)",2016,NOV,1037227,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
395,"INTERNATIONAL PASSENGERS",AURANGABAD,2016,NOV,0,IXU,VAAU,"8 CUSTOM AIRPORTS"
396,"INTERNATIONAL PASSENGERS",GAYA,2016,NOV,3138,GAY,VEGY,"8 CUSTOM AIRPORTS"
419,"DOMESTIC PASSENGERS",CHENNAI,2016,NOV,1121760,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
420,"DOMESTIC PASSENGERS",KOLKATA,2016,NOV,1180812,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
421,"DOMESTIC PASSENGERS",AHMEDABAD,2016,NOV,519220,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
422,"DOMESTIC PASSENGERS",GOA,2016,NOV,526830,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
423,"DOMESTIC PASSENGERS",LUCKNOW,2016,NOV,306427,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
424,"DOMESTIC PASSENGERS",TRIVANDRUM,2016,NOV,136746,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
425,"DOMESTIC PASSENGERS",GUWAHATI,2016,NOV,327314,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
426,"DOMESTIC PASSENGERS",JAIPUR,2016,NOV,303803,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
427,"DOMESTIC PASSENGERS",CALICUT,2016,NOV,33184,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
428,"DOMESTIC PASSENGERS",BHUBANESWAR,2016,NOV,201596,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
429,"DOMESTIC PASSENGERS",COIMBATORE,2016,NOV,161943,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
430,"DOMESTIC PASSENGERS",SRINAGAR,2016,NOV,94002,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
431,"DOMESTIC PASSENGERS",VARANASI,2016,NOV,183318,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
432,"DOMESTIC PASSENGERS",MANGALORE,2016,NOV,74150,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
433,"DOMESTIC PASSENGERS",AMRITSAR,2016,NOV,91185,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
434,"DOMESTIC PASSENGERS",TRICHY,2016,NOV,13622,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
435,"DOMESTIC PASSENGERS",PORTBLAIR,2016,NOV,118930,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
436,"DOMESTIC PASSENGERS",IMPHAL,2016,NOV,74358,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
437,"DOMESTIC PASSENGERS","DELHI (DIAL)",2016,NOV,3624668,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
438,"DOMESTIC PASSENGERS","MUMBAI (MIAL)",2016,NOV,2669327,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
439,"DOMESTIC PASSENGERS",AURANGABAD,2016,NOV,23767,IXU,VAAU,"8 CUSTOM AIRPORTS"
440,"DOMESTIC PASSENGERS",GAYA,2016,NOV,1009,GAY,VEGY,"8 CUSTOM AIRPORTS"
2143,"INTERNATIONAL PASSENGERS",BANGALORE,2016,NOV,281363,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
2144,"INTERNATIONAL PASSENGERS",HYDERABAD,2016,NOV,264156,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
2145,"INTERNATIONAL PASSENGERS",COCHIN,2016,NOV,384098,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
2146,"INTERNATIONAL PASSENGERS",NAGPUR,2016,NOV,9531,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
2147,"INTERNATIONAL PASSENGERS",PUNE,2016,NOV,22215,,,AUTO-ADDED
2148,"INTERNATIONAL PASSENGERS",VISAKHAPATNAM,2016,NOV,8215,,,AUTO-ADDED
2149,"INTERNATIONAL PASSENGERS",PATNA,2016,NOV,0,,,AUTO-ADDED
2150,"INTERNATIONAL PASSENGERS","CHANDIGARH  (JV AIRPOR",2016,NOV,12127,,,AUTO-ADDED
2151,"INTERNATIONAL PASSENGERS",BAGDOGRA,2016,NOV,1899,,,AUTO-ADDED
2152,"INTERNATIONAL PASSENGERS",MADURAI,2016,NOV,19640,,,AUTO-ADDED
595,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",CHENNAI,2016,MAY,467331,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
596,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",KOLKATA,2016,MAY,188773,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
597,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",AHMEDABAD,2016,MAY,167191,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
598,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",GOA,2016,MAY,35303,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
599,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",LUCKNOW,2016,MAY,56321,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
600,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",TRIVANDRUM,2016,MAY,203325,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
601,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",GUWAHATI,2016,MAY,1965,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
602,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",JAIPUR,2016,MAY,33033,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
603,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",CALICUT,2016,MAY,187493,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
604,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",BHUBANESWAR,2016,MAY,2617,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
605,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",COIMBATORE,2016,MAY,13073,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
606,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",SRINAGAR,2016,MAY,0,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
607,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",VARANASI,2016,MAY,3716,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
608,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",MANGALORE,2016,MAY,58293,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
609,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",AMRITSAR,2016,MAY,35042,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
610,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",TRICHY,2016,MAY,106121,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
611,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",PORTBLAIR,2016,MAY,278,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
612,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",IMPHAL,2016,MAY,0,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
613,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS","DELHI (DIAL)",2016,MAY,1185394,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
614,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS","MUMBAI (MIAL)",2016,MAY,1092717,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
615,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",AURANGABAD,2016,MAY,0,IXU,VAAU,"8 CUSTOM AIRPORTS"
616,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",GAYA,2016,MAY,839,GAY,VEGY,"8 CUSTOM AIRPORTS"
639,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",CHENNAI,2016,MAY,1095535,MAA,VOMM,"18 INTERNATIONAL AIRPORTS"
640,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",KOLKATA,2016,MAY,1028204,CCU,VECC,"18 INTERNATIONAL AIRPORTS"
641,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",AHMEDABAD,2016,MAY,443740,AMD,VAAH,"18 INTERNATIONAL AIRPORTS"
642,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",GOA,2016,MAY,463411,GOI,VOGO,"18 INTERNATIONAL AIRPORTS"
643,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",LUCKNOW,2016,MAY,249974,LKO,VILK,"18 INTERNATIONAL AIRPORTS"
644,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",TRIVANDRUM,2016,MAY,133954,TRV,VOTV,"18 INTERNATIONAL AIRPORTS"
645,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",GUWAHATI,2016,MAY,272056,GAU,VEGT,"18 INTERNATIONAL AIRPORTS"
646,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",JAIPUR,2016,MAY,262532,JAI,VIJP,"18 INTERNATIONAL AIRPORTS"
647,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",CALICUT,2016,MAY,37692,CCJ,VOCL,"18 INTERNATIONAL AIRPORTS"
648,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",BHUBANESWAR,2016,MAY,174695,BBI,VEBS,"18 INTERNATIONAL AIRPORTS"
649,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",COIMBATORE,2016,MAY,163055,CJB,VOCB,"18 INTERNATIONAL AIRPORTS"
650,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",SRINAGAR,2016,MAY,277434,SXR,VISR,"18 INTERNATIONAL AIRPORTS"
651,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",VARANASI,2016,MAY,137625,VNS,VIBN,"18 INTERNATIONAL AIRPORTS"
652,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",MANGALORE,2016,MAY,90047,IXE,VOML,"18 INTERNATIONAL AIRPORTS"
653,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",AMRITSAR,2016,MAY,78262,ATQ,VIAR,"18 INTERNATIONAL AIRPORTS"
654,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",TRICHY,2016,MAY,15043,TRZ,VOTR,"18 INTERNATIONAL AIRPORTS"
655,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",PORTBLAIR,2016,MAY,102570,IXZ,VOPB,"18 INTERNATIONAL AIRPORTS"
656,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",IMPHAL,2016,MAY,71246,IMF,VEIM,"18 INTERNATIONAL AIRPORTS"
657,"ANNEXURE-IIIB
DOMESTIC PASSENGERS","DELHI (DIAL)",2016,MAY,3567065,DEL,VIDP,"6 JV INTERNATIONAL AIRPORTS"
658,"ANNEXURE-IIIB
DOMESTIC PASSENGERS","MUMBAI (MIAL)",2016,MAY,2865163,BOM,VABB,"6 JV INTERNATIONAL AIRPORTS"
659,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",AURANGABAD,2016,MAY,27219,IXU,VAAU,"8 CUSTOM AIRPORTS"
660,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",GAYA,2016,MAY,5091,GAY,VEGY,"8 CUSTOM AIRPORTS"
2654,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",BANGALORE,2016,MAY,331542,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
2655,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",HYDERABAD,2016,MAY,297409,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
2656,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",COCHIN,2016,MAY,448675,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
2657,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",NAGPUR,2016,MAY,11159,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
2658,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",PUNE,2016,MAY,23070,,,AUTO-ADDED
2659,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",VISAKHAPATNAM,2016,MAY,9162,,,AUTO-ADDED
2660,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",PATNA,2016,MAY,0,,,AUTO-ADDED
2661,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS","CHANDIGARH  (JV AIRPORT",2016,MAY,0,,,AUTO-ADDED
2662,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",BAGDOGRA,2016,MAY,2545,,,AUTO-ADDED
2663,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS",MADURAI,2016,MAY,25043,,,AUTO-ADDED
2664,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS","(D) 50 DOMESTIC AIRPORTS",2016,MAY,0,,,AUTO-ADDED
2665,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS","(E) STATE GOVT. / PVT AIRPORTS",2016,MAY,0,,,AUTO-ADDED
2666,"ANNEXURE-IIIA
INTERNATIONAL PASSENGERS","(F) OTHER AIRPORTS",2016,MAY,0,,,AUTO-ADDED
2732,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",BANGALORE,2016,MAY,1634634,BLR,VOBL,"6 JV INTERNATIONAL AIRPORTS"
2733,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",HYDERABAD,2016,MAY,914955,HYD,VOHS,"6 JV INTERNATIONAL AIRPORTS"
2734,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",COCHIN,2016,MAY,326345,COK,VOCI,"6 JV INTERNATIONAL AIRPORTS"
2735,"ANNEXURE-IIIB
DOMESTIC PASSENGERS",NAGPUR,2016,MAY,142720,NAG,VANP,"6 JV INTERNATIONAL AIRPORTS"
